z_spec,z_photo,z_photo_wgt,z_photo_err
0.5333964825,0.5936249495,1,0.07122632116
0.5125643611,0.5349678397,1,0.07593248039
0.4785254598,0.5517500639,1,0.0592312105
0.317971319,0.3843356371,1,0.04520568997
0.4395412803,0.4413790703,1,0.05474670604
0.3530229628,0.431969583,1,0.07608573884
0.321146518,0.5050237775,1,0.06695955247
0.7141976953,0.5395948291,1,0.06535453349
0.5652666688,0.4859787226,1,0.06319563091
0.4596904814,0.5197067261,1,0.06843122095
0.4286481142,0.4283984601,1,0.07902772725
0.6153931022,0.5511347055,1,0.05146931857
0.5612260103,0.5364197493,1,0.06740064174
0.5135477185,0.4081916213,1,0.04448220134
0.3343258202,0.382506609,1,0.04737241939
0.5401366949,0.5299862027,1,0.07136668265
0.4857561886,0.564547658,1,0.08047951758
0.2615445554,0.2616740167,1,0.02432894334
0.5177485943,0.5233148932,1,0.05993808061
0.6135894656,0.5656450391,1,0.0674906373
0.6700205803,0.6018683314,1,0.08111824095
0.2132976651,0.2265154868,1,0.02409229986
0.6074932814,0.5400069952,1,0.06449549645
0.5587164164,0.5538818836,1,0.07636860013
0.3957222104,0.2946562469,1,0.03385026008
0.3927202523,0.489433676,1,0.07251120359
0.3402072191,0.4703705609,1,0.1024909616
0.4011782408,0.5426740646,1,0.1432932466
0.5548281074,0.5298905373,1,0.09101100266
0.5758963227,0.5497661829,1,0.0674514249
0.5245696902,0.5774711967,1,0.05039057136
0.5156767368,0.5194370747,1,0.06767711788
0.539779067,0.5928522348,1,0.08533339947
0.4168961942,0.383462131,1,0.07285439968
0.5044235587,0.5783691406,1,0.08362112194
0.5851516724,0.5108156204,1,0.06716051698
0.4651089609,0.5350240469,1,0.06727854162
0.04162801057,0.06178725138,1,0.0379656218
0.5369793177,0.4871018529,1,0.1111914217
0.6388451457,0.5658093691,1,0.06094463915
0.4991202354,0.5546473265,1,0.06605312228
0.6468507648,0.5334036946,1,0.06740622222
0.174430728,0.2100022733,1,0.02775060013
0.2749071419,0.4851036072,1,0.07245480269
0.3865282238,0.4016771317,1,0.07771512121
0.5763673782,0.5715667009,1,0.05276802182
0.4242973328,0.4871248603,1,0.09160815924
0.5004008412,0.5320832729,1,0.07813808322
0.3350046277,0.5505283475,1,0.07467120141
0.629525125,0.606344521,1,0.0815756768
0.611933291,0.5102046132,1,0.09818071872
0.5870341063,0.493988812,1,0.08440823853
0.5203469992,0.5450319648,1,0.06663756073
0.5767334104,0.5406669974,1,0.06152743846
0.5422725081,0.5213087201,1,0.05404656008
0.4402757585,0.5251148343,1,0.05958848074
0.2736093402,0.2414866388,1,0.08958733827
0.26644665,0.5130499601,1,0.06316152215
0.5851110816,0.5291925669,1,0.08606880903
0.4338563085,0.5183218718,1,0.09640496224
0.4994187951,0.5431207418,1,0.05160924047
0.4492649138,0.3896777332,1,0.04696128145
0.4694477916,0.5172382593,1,0.07641243935
0.5718392134,0.4564498663,1,0.1019790769
0.6188626885,0.5242886543,1,0.1018720791
0.4881463349,0.5310966969,1,0.08670713753
0.6411861181,0.5518841147,1,0.04902347177
0.2488472462,0.2678461969,1,0.02540447935
0.3650082648,0.2897811532,1,0.0381889306
0.5708306432,0.4982590079,1,0.08098272234
0.5051261187,0.5840637088,1,0.06696391851
0.3262153268,0.3811751902,1,0.05881974101
0.4047659338,0.3942962289,1,0.07576838881
0.5574566126,0.5172201395,1,0.06574425846
0.5563798547,0.6124901175,1,0.08009339869
0.7156367302,0.4964601696,1,0.10788472
0.6283053756,0.5909673572,1,0.1209973991
0.2722526491,0.2686701715,1,0.01948476024
0.5672739148,0.5489079952,1,0.06119126827
0.5717195272,0.5727965832,1,0.06173152104
0.5487112999,0.4785572886,1,0.06826052815
0.1943492889,0.1770768315,1,0.05088511854
0.5579081178,0.5340840816,1,0.06646143645
0.7216750979,0.6383892894,1,0.1132023931
0.5820448399,0.6035369039,1,0.07732848078
0.6927496195,0.5717090368,1,0.08266624063
0.5481065512,0.5994047523,1,0.1419110447
0.1650975049,0.5058327913,1,0.06081916019
0.4565087557,0.4571466446,1,0.1330123246
0.3343425393,0.3052739203,1,0.04240188003
0.5017136931,0.5494198203,1,0.0582591109
0.6128994823,0.4471347034,1,0.1692466438
0.4760348797,0.5554471016,1,0.0727539435
0.5494557023,0.6102921367,1,0.07631611079
0.6244519353,0.4794963896,1,0.09734307975
0.6349114776,0.5209270716,1,0.08100795746
0.3150437474,0.4304842949,1,0.08409009874
0.5633609891,0.512455225,1,0.05719257146
0.30422616,0.3045123518,1,0.02797128074
0.3898665011,0.3906194568,1,0.04643512145
0.6071650982,0.5518294573,1,0.05532294139
0.4936981499,0.559153378,1,0.06028857827
0.585965395,0.5013985038,1,0.06539230794
0.2631272972,0.295702219,1,0.02907503024
0.7463975549,0.5868397951,1,0.07062096149
0.005953763612,0.4364639819,1,0.1760877669
0.499180764,0.6084437966,1,0.06352128088
0.4743812978,0.601675272,1,0.0738447234
0.4386342764,0.4176297188,1,0.09415979683
0.4212140739,0.5106700659,1,0.09377267957
0.2176275253,0.3343151808,1,0.1262515783
0.2626395226,0.4525195062,1,0.1705029607
0.497541815,0.6036603451,1,0.08401048183
0.4850940704,0.4878200591,1,0.07459244132
0.4313670695,0.3681889772,1,0.04815096036
0.4704340994,0.4473826289,1,0.08258712292
0.2261658013,0.2522153258,1,0.02009464055
0.7226467133,0.5601754189,1,0.0716066435
0.5292489529,0.5553833842,1,0.05880878121
0.5268179178,0.5176748633,1,0.06666363031
0.4970888197,0.511218369,1,0.04957208037
0.275485605,0.3268110156,1,0.04643512145
0.4480006993,0.5217538476,1,0.09019433707
0.4814347625,0.596914351,1,0.09654185921
0.5699073672,0.4970867932,1,0.07579021901
0.4685201347,0.4396080971,1,0.09210871905
0.5068641901,0.5507027507,1,0.07064040005
0.3259943426,0.3096162081,1,0.03888528049
0.3290697932,0.2739083469,1,0.01987617649
0.5220398903,0.4987795949,1,0.06681305915
0.2854590416,0.4697343409,1,0.09280308336
0.5141199827,0.5241849422,1,0.06026399881
0.5935069919,0.5752847195,1,0.06190856174
0.2424671799,0.3220387697,1,0.09367007762
0.7435594797,0.5320008993,1,0.05436354131
0.1807495058,0.2541012764,1,0.03331613913
0.4987762868,0.5762016177,1,0.05820503458
0.5388537049,0.5606893301,1,0.05763860047
0.4402969778,0.540245831,1,0.07321794331
0.6066715121,0.5974311233,1,0.06957732141
0.5288391113,0.4987514615,1,0.07318271697
0.1960483193,0.2282407284,1,0.03301978856
0.5801107287,0.517970264,1,0.07267499715
0.7472670078,0.5967834592,1,0.1023023576
0.3236774802,0.3814958632,1,0.03809025884
0.4155398607,0.354241699,1,0.06042497978
0.1842087656,0.2304471284,1,0.03107715957
0.5924841166,0.5963166952,1,0.0683658421
0.4850581884,0.5115853548,1,0.07001903653
0.3448532522,0.3896172643,1,0.04353120178
0.4380877614,0.5418636203,1,0.0511389412
0.3584169447,0.3729492426,1,0.1426790357
0.496245712,0.5110215545,1,0.05106975883
0.551568985,0.607180655,1,0.08711542189
0.5620406866,0.5100159645,1,0.09873899817
0.6076453924,0.6022763252,1,0.06871353835
0.624904573,0.5557769537,1,0.07240297645
0.437631011,0.606395781,1,0.06961043924
0.4580668211,0.4955001175,1,0.06411551684
0.4882955253,0.5218673944,1,0.1111804768
0.5701237917,0.5686025023,1,0.08017899841
0.6272612214,0.5737434626,1,0.08199375868
0.3190853298,0.3875653446,1,0.04424133897
0.5529064536,0.5143273473,1,0.05241503939
0.4158760011,0.4164884686,1,0.04554918036
0.6190511584,0.48815009,1,0.08299258351
0.2772432566,0.2242876887,1,0.03174411878
0.4673146904,0.5720208883,1,0.05286711082
0.6318553686,0.5766017437,1,0.06739269942
0.6382415891,0.5673055649,1,0.09164623916
0.5239765644,0.5820531249,1,0.06799688935
0.4719776213,0.5339133143,1,0.0717683211
0.50911057,0.5339664221,1,0.05445485935
0.6895951033,0.5606913567,1,0.05936919898
0.3754843175,0.3566467464,1,0.05827122182
0.6116575003,0.5802187324,1,0.05993815139
0.5003684163,0.5069600344,1,0.05040672049
0.2336120605,0.1784158349,1,0.02773316018
0.5146618485,0.5688866377,1,0.08177623898
0.5580016971,0.6079614162,1,0.1120466068
0.4686740339,0.5340915322,1,0.07911562175
0.5751013756,0.5691802502,1,0.06490243226
0.09339576215,0.4399243295,1,0.1583564728
0.5807237625,0.4830946922,1,0.08407924324
0.4851600826,0.5415334702,1,0.07584983855
0.5039650798,0.5587229729,1,0.06590987742
0.5462797284,0.522525847,1,0.06808128208
0.5989217758,0.5531138182,1,0.07033126056
0.5694864392,0.5699411035,1,0.07260903716
0.5523047447,0.5562477708,1,0.07016915828
0.6344777942,0.5395541787,1,0.08008109778
0.411147058,0.4965527654,1,0.04978828132
0.1412035823,0.3724745512,1,0.1547225863
0.05648929253,0.1402166635,1,0.05088511854
0.653439939,0.537599206,1,0.07675287873
0.2475297302,0.2244441807,1,0.02356480062
0.1378411502,0.1754858345,1,0.03726293892
0.7264232039,0.5298005939,1,0.1216443181
0.4504941702,0.442379266,1,0.06213023886
0.5397819281,0.5903684497,1,0.06536058336
0.5525538921,0.5326167941,1,0.05912419036
0.6271970272,0.5117308497,1,0.06606665999
0.4885914624,0.6019141078,1,0.1071764976
0.4832142293,0.5363900065,1,0.04809169844
0.6369875669,0.211311236,1,0.120338358
0.5627156496,0.5526018739,1,0.07643239945
0.4871475995,0.4631479383,1,0.08818715811
0.5274204016,0.5284988284,1,0.06956028193
0.5049849153,0.5724568367,1,0.05704215169
0.3994477093,0.4113740623,1,0.05059710145
0.6321011186,0.5487245917,1,0.1291110367
0.4133347273,0.540004909,1,0.06731583923
0.5226345658,0.5635123849,1,0.06685829163
0.4444389939,0.5100531578,1,0.06270228326
0.3524432182,0.3670330942,1,0.05890943855
0.5260742903,0.5163751245,1,0.06473299861
0.6669680476,0.5439590812,1,0.08085744083
0.5968907475,0.5583562851,1,0.07109920681
0.5921511054,0.5553388596,1,0.06689596176
0.5721321702,0.6411601305,1,0.08324368298
0.6026433706,0.5517866015,1,0.06519007683
0.5440133214,0.5209236741,1,0.07382311672
0.4989361763,0.602308929,1,0.07621572167
0.5892201662,0.5415462852,1,0.05129529908
0.65413481,0.5604254007,1,0.05592449382
0.5798503757,0.5399656892,1,0.05388547853
0.4446957111,0.4151600599,1,0.07732050121
0.6358402371,0.5564528704,1,0.06236280128
0.39658162,0.583339572,1,0.1133472621
0.4871039391,0.5186213255,1,0.06249263883
0.4398849308,0.3906784952,1,0.06715898216
0.5363567472,0.5389546156,1,0.07651151717
0.6521044374,0.5882701874,1,0.07780104131
0.6552817225,0.5770868659,1,0.07719887793
0.532751143,0.5523814559,1,0.06288024038
0.4788931608,0.5312667489,1,0.07383675128
0.413379699,0.4844431281,1,0.06211188063
0.0821986869,0.2469127178,1,0.118313998
0.579349041,0.5323107839,1,0.05827822164
0.4987547994,0.4575656056,1,0.07636015862
0.2169910222,0.212718755,1,0.02964060009
0.2682544589,0.3729492426,1,0.155896157
0.5297082067,0.5035467744,1,0.05221020058
0.7051702738,0.5097805858,1,0.05893896148
0.6564544439,0.5378251672,1,0.06288856268
0.5151771903,0.509647727,1,0.05710304901
0.6598697901,0.6089458466,1,0.07225061953
0.2958657146,0.5064533353,1,0.0876069963
0.6563091874,0.5438845158,1,0.05865827948
0.608802855,0.5167649388,1,0.06149695441
0.4693220854,0.5128800273,1,0.0837700367
0.4931539595,0.5286841393,1,0.05830325931
0.3170287311,0.3681971431,1,0.0509111993
0.2593269348,0.4099503756,1,0.05029824004
0.497722894,0.5875425339,1,0.06324346364
0.5845213532,0.5092927814,1,0.07212205231
0.7535337806,0.6193555593,1,0.06755319983
0.4768560231,0.5335516334,1,0.06500460207
0.5326576829,0.5996601582,1,0.06460946053
0.2134396583,0.08748915792,1,0.04044479877
0.6490027905,0.5921019316,1,0.06469917297
0.7428045273,0.6239249706,1,0.08170354366
0.6225265861,0.4971272349,1,0.06793463975
0.4687383175,0.5519372821,1,0.05266984925
0.4229156375,0.3774849772,1,0.06512580067
0.2548881769,0.5303015709,1,0.05241779983
0.6506450176,0.5485795736,1,0.1164681017
0.5483188629,0.6193942428,1,0.06447543949
0.04351188987,0.07380433381,1,0.03747611865
0.6573736668,0.5755223632,1,0.06586146355
0.04491087422,0.07380433381,1,0.03747611865
0.5113628507,0.4863736928,1,0.06036911905
0.6670738459,0.5292072892,1,0.1362869591
0.4780090153,0.5401558876,1,0.0750143975
0.2991859019,0.473297298,1,0.1038484424
0.5389680266,0.5151040554,1,0.05149240047
0.4313206971,0.4064310491,1,0.06481429935
0.5640439987,0.5280054212,1,0.0592096895
0.6340638399,0.6413862109,1,0.08336211741
0.6073829532,0.4987347424,1,0.07736755908
0.567697227,0.5246155858,1,0.07947915792
0.4811659157,0.5447499752,1,0.05071832985
0.4948334694,0.4027220607,1,0.05162832141
0.5041759014,0.5298828483,1,0.05800269917
0.5405745506,0.5460034609,1,0.07202681899
0.1750313789,0.2597857416,1,0.03599902987
0.2552604973,0.2343226969,1,0.02043496072
0.2314688712,0.2458121777,1,0.01862254739
0.4935297072,0.5986798406,1,0.07784503698
0.4822509885,0.5813100338,1,0.09114091843
0.5707804561,0.5361847878,1,0.06971766055
0.5270332694,0.5113410354,1,0.0685191676
0.4655247629,0.5379527211,1,0.0637672767
0.2687599659,0.2439584881,1,0.02017471939
0.5606583357,0.5404487848,1,0.06590256095
0.6378450394,0.539576292,1,0.06445296109
0.3324290514,0.3202812076,1,0.03685040027
0.1900672168,0.449911803,1,0.1292218268
0.6181901693,0.4957919121,1,0.08440823853
0.2847103775,0.3301198781,1,0.03308812156
0.1493685842,0.2032973766,1,0.05411795899
0.7426576018,0.4765475988,1,0.08911628276
0.5007804632,0.5294334888,1,0.06446047127
0.4958961904,0.1815605462,1,0.03595457599
0.4606413543,0.4918973744,1,0.06396838278
0.4306489229,0.5493267775,1,0.08305271715
0.5953819752,0.4924620688,1,0.09263572097
0.4923563898,0.5825200081,1,0.06533568352
0.487611115,0.5527439713,1,0.06572008133
0.5295790434,0.5382604003,1,0.07240297645
0.5873687863,0.5148723722,1,0.05359860137
0.2810763121,0.4382923543,1,0.1376793534
0.4500956833,0.54900527,1,0.06400611252
0.2682368457,0.1834367812,1,0.02459315956
0.3005274832,0.5385710597,1,0.04724705964
0.4499697685,0.5770924687,1,0.0758491978
0.5015268326,0.5199762583,1,0.05024448037
0.7214404941,0.5917686224,1,0.07954003662
0.462362349,0.5352694988,1,0.06540056318
0.3194639683,0.3049961329,1,0.03039725311
0.4626643062,0.5324851274,1,0.06133298948
0.5853168368,0.5384727716,1,0.06163854152
0.5817841291,0.5417892933,1,0.05536431819
0.4204600751,0.375056237,1,0.06855612248
0.5627154708,0.552865684,1,0.06318687648
0.3775519729,0.3791973293,1,0.05218150094
0.6091511846,0.5994047523,1,0.1311743408
0.4491600096,0.4261720181,1,0.08302503824
0.5896735191,0.3718430102,1,0.1524773538
0.498919338,0.5677799582,1,0.05894495919
0.5792104006,0.3792837262,1,0.06072559953
0.5276586413,0.5318130851,1,0.05922012031
0.4145955443,0.5382834077,1,0.0669387579
0.5219056606,0.5084308982,1,0.07704073936
0.2466823906,0.2545154393,1,0.03763584048
0.4616329372,0.5518512726,1,0.05572836101
0.4313104451,0.3597708046,1,0.07252112031
0.5413911343,0.5064477921,1,0.05164758116
0.7438961864,0.184544161,1,0.04573183879
0.2821702361,0.3862993121,1,0.0360914208
0.5256242156,0.4535579085,1,0.1361706853
0.5718803406,0.5354120731,1,0.05691906065
0.1851823628,0.2463083714,1,0.0807621181
0.5266602635,0.5846372843,1,0.06130991876
0.4753314853,0.453500241,1,0.07199322432
0.5672293901,0.5522971749,1,0.07177505642
0.4514636397,0.4883787632,1,0.07983580232
0.2704630494,0.2369693965,1,0.01934296079
0.4952023625,0.5662366152,1,0.06934428215
0.2996970713,0.3131362498,1,0.03684106842
0.4477623999,0.526928246,1,0.07399816066
0.2719196379,0.3527552485,1,0.04261026159
0.5333211422,0.5164114833,1,0.05969728529
0.6155149937,0.5258794427,1,0.07106775045
0.39644894,0.4583861828,1,0.09723105282
0.621111989,0.4955471456,1,0.09000124037
0.3355819285,0.3351659477,1,0.04346764088
0.485999465,0.4460655451,1,0.09884568304
0.5283693671,0.5850545168,1,0.06822779775
0.7178314924,0.5878945589,1,0.07754831761
0.692193985,0.5617927313,1,0.07658862323
0.464741379,0.4475180805,1,0.08615104109
0.8123115897,0.5822645426,1,0.08463496715
0.4519604743,0.5556973815,1,0.06216191873
0.4071301818,0.464227885,1,0.08868523687
0.5606745481,0.4785536528,1,0.06988953054
0.4347695708,0.3865983486,1,0.04127024114
0.4090926647,0.4950459599,1,0.06474086642
0.5219272971,0.5897663236,1,0.08250032365
0.3499319553,0.5472437739,1,0.1299188733
0.5165840983,0.510891974,1,0.06625197083
0.3975872099,0.5674593449,1,0.07216601074
0.6080055833,0.5988744497,1,0.0854337737
0.6573589444,0.5839553475,1,0.07384961098
0.7339593768,0.4460841417,1,0.1314226389
0.4500598311,0.5108526945,1,0.04997634143
0.484803468,0.4590139091,1,0.07873222232
0.4819263518,0.6014831066,1,0.06106128171
0.5005249977,0.5188323855,1,0.07944467664
0.3498059809,0.4281106591,1,0.124752678
0.4473415315,0.5643771291,1,0.06969813257
0.4701337218,0.3453021348,1,0.08443812281
0.5943548679,0.547191143,1,0.07244747877
0.4301114082,0.4507668316,1,0.05415824056
0.5296917558,0.3538635671,1,0.04260155931
0.4937238693,0.5718883276,1,0.0766370818
0.4955094457,0.531426847,1,0.0613232702
0.4851791263,0.3566884995,1,0.05517008901
0.7614374161,0.6237065196,1,0.08507715911
0.5270831585,0.6185286045,1,0.06456141919
0.6795200706,0.4178777635,1,0.09840468317
0.4930677414,0.4319499135,1,0.07474022359
0.4972340465,0.5704687834,1,0.06312657893
0.4918311238,0.5665717125,1,0.07600423694
0.4812109768,0.4973797798,1,0.07088532299
0.3125865161,0.5984630585,1,0.09901113063
0.6467819214,0.538184762,1,0.05326686054
0.3134886026,0.3132711351,1,0.03826896101
0.4840326607,0.479395926,1,0.05480435863
0.6040084958,0.5257021785,1,0.05975760147
0.4746338725,0.5284318328,1,0.06616103649
0.1787097305,0.229166165,1,0.02042105049
0.156827271,0.1710830033,1,0.03702643886
0.6683918834,0.5981069207,1,0.08739258349
0.710847199,0.4716842771,1,0.1025153771
0.5865692496,0.6013851166,1,0.07949219644
0.5417807102,0.5927677155,1,0.1386464834
0.2696811557,0.2727361619,1,0.02534724027
0.8041502833,0.5650494099,1,0.08338788152
0.3412770629,0.3635359704,1,0.05202339962
0.493560195,0.5542396307,1,0.06849008054
0.5721904635,0.551245749,1,0.1062003598
0.5315534472,0.5600338578,1,0.05712768063
0.5091614723,0.5663813949,1,0.0715636313
0.4876550734,0.5500965714,1,0.05875905976
0.4931919277,0.5850434303,1,0.07277742028
0.5280430913,0.5359141231,1,0.06489677727
0.6035411358,0.5334264636,1,0.07527588308
0.3223208785,0.2981797457,1,0.02767851949
0.693708539,0.612577796,1,0.07038100809
0.1088241041,0.2463833541,1,0.05226983875
0.5080748796,0.5477012396,1,0.1206878424
0.471226871,0.5205277205,1,0.06709568202
0.6154819131,0.5602197647,1,0.05278531089
0.506970644,0.5834367871,1,0.07501284033
0.4739648402,0.5217314363,1,0.08747222275
0.3694813251,0.3759460449,1,0.04092219844
0.4522629976,0.5391840339,1,0.05716944113
0.4797234535,0.5194990635,1,0.0572764501
0.4308041036,0.5020962358,1,0.05584146082
0.062696293,0.226487413,1,0.0433283411
0.5496051908,0.6211742163,1,0.09445098042
0.4876620173,0.5190964937,1,0.06355047971
0.5001388192,0.5675336123,1,0.07878632098
0.5097958446,0.5517742038,1,0.07144384086
0.5666282773,0.5219184756,1,0.0666584596
0.2006609887,0.2503022552,1,0.03018751927
0.5718556643,0.5251452327,1,0.05359860137
0.6104399562,0.5531455874,1,0.05159439892
0.5498630404,0.5059229732,1,0.08975795656
0.2500973046,0.2146462798,1,0.02342480049
0.4651723802,0.47207129,1,0.07778217643
0.5657873154,0.3354482353,1,0.04517171904
0.5744838119,0.558757782,1,0.05241994932
0.8359398246,0.562946856,1,0.103268899
0.3004092574,0.5427314639,1,0.08595178276
0.5238850117,0.531691432,1,0.04942895845
0.5369385481,0.5376583338,1,0.0702585578
0.4601922333,0.493937999,1,0.05479994044
0.6210487485,0.4559486508,1,0.08397108316
0.532758832,0.5551903844,1,0.06495504081
0.5817465186,0.5299633145,1,0.06770765781
0.5021159053,0.5352088809,1,0.06105906516
0.5916371942,0.5259886384,1,0.06886789203
0.5433068275,0.5423030853,1,0.06914869696
0.3500083983,0.367274344,1,0.04628159851
0.576092124,0.5038385391,1,0.07157724351
0.5979867578,0.5541898012,1,0.06783498079
0.4444210231,0.5723824501,1,0.0644415617
0.6160207391,0.4977909923,1,0.05742191896
0.5282893777,0.5159177184,1,0.08668343723
0.3893118203,0.5619174838,1,0.0690862909
0.4866934717,0.5212683082,1,0.09087935835
0.3960773647,0.3792985678,1,0.05850347131
0.7089671493,0.6035323739,1,0.07571662217
0.480208993,0.5427922606,1,0.0615388006
0.4966049194,0.6321160197,1,0.07553061843
0.6061323881,0.54680264,1,0.08022087812
0.3540354967,0.5161596537,1,0.05707415938
0.5683533549,0.550029397,1,0.06356021762
0.5589957833,0.5729190111,1,0.07529567927
0.3678646982,0.3322629333,1,0.03821574152
0.4461580813,0.3774099648,1,0.07501670718
0.5088452697,0.5234703422,1,0.08310627937
0.1543661803,0.4156410694,1,0.1392551959
0.6423462629,0.6053037047,1,0.06464862078
0.4522557557,0.5083499551,1,0.07692355663
0.5037995577,0.5367130637,1,0.05413316935
0.3733867705,0.5594909787,1,0.0690164566
0.5764191747,0.559499383,1,0.05861232057
0.6180877686,0.5702413917,1,0.07966800034
0.5119664669,0.5188212991,1,0.06875160336
0.2768789232,0.2535920143,1,0.03748314828
0.4593082666,0.5479750633,1,0.0627014786
0.5483014584,0.5111218691,1,0.06583715975
0.2109201401,0.1776308566,1,0.02722186968
0.4402337968,0.4946711659,1,0.05448725075
0.2922231853,0.5289795399,1,0.06564843655
0.3468077481,0.5116666555,1,0.05839594081
0.4024868309,0.3534963727,1,0.03641080111
0.5394214988,0.3636424541,1,0.05358908325
0.6502348185,0.6070750952,1,0.08189357817
0.1740887016,0.2302054912,1,0.02377426066
0.2917802632,0.3122459054,1,0.06968212128
0.5074301958,0.5733855963,1,0.07497136295
0.521884203,0.5340979099,1,0.07490293682
0.5517690778,0.4878200591,1,0.08894502372
0.5391112566,0.5505339503,1,0.07251203805
0.5918874741,0.5903369188,1,0.1330790371
0.3293002546,0.4299905896,1,0.08114583045
0.2373198867,0.5208771229,1,0.06227760017
0.6535909176,0.5631231666,1,0.096146442
0.6045486927,0.5445692539,1,0.08026784658
0.5607571602,0.5298557878,1,0.08829017729
0.5070441365,0.5499440432,1,0.05393568054
0.6839996576,0.5723207593,1,0.06001972035
0.3609594703,0.4170415401,1,0.07562828064
0.64957726,0.4853372574,1,0.06536020339
0.3024090827,0.2941023409,1,0.04061502963
0.4291100204,0.3205414414,1,0.04142690822
0.4652300179,0.4685767591,1,0.08868523687
0.525013566,0.4963745475,1,0.06517139822
0.27326262,0.2415235788,1,0.02288451977
0.5479386449,0.5280303955,1,0.05340192094
0.2863713503,0.2870169282,1,0.03636711091
0.2338294983,0.2306155562,1,0.03118707985
0.614941895,0.5929393768,1,0.06416828185
0.4905067086,0.5309442282,1,0.06800221652
0.2990596294,0.2940020561,1,0.0418728888
0.2731950283,0.3283271194,1,0.02923195437
0.277706027,0.4639669061,1,0.08976023644
0.3723376095,0.4869090617,1,0.0771663934
0.3621228635,0.4191829562,1,0.07137004286
0.4734412432,0.5462875962,1,0.0693661198
0.5519149899,0.5751505494,1,0.05931131914
0.2572463453,0.1865724623,1,0.04077732936
0.3377584815,0.4190118611,1,0.07668028027
0.6978086829,0.5711343288,1,0.07078146189
0.5480572581,0.528321445,1,0.1022699624
0.6623865366,0.5782496929,1,0.06151108444
0.5713757277,0.5449965596,1,0.06210850179
0.6234024763,0.5858963728,1,0.07058496028
0.613484025,0.5567159057,1,0.06129172072
0.5346137881,0.5573792458,1,0.07794374973
0.6243199706,0.5419337153,1,0.06813953817
0.5058755279,0.5469402075,1,0.0551266782
0.6072825789,0.5895841718,1,0.07518299669
0.2752186358,0.3301198781,1,0.03730256855
0.4478472471,0.5052405596,1,0.08500699699
0.47014305,0.5455676317,1,0.05469071865
0.4185245335,0.4961503744,1,0.08352733403
0.6723828316,0.4963397682,1,0.08572424203
0.4729672968,0.4435269833,1,0.09798745811
0.6014059782,0.5464275479,1,0.05421920121
0.2900840342,0.3386179805,1,0.05186463892
0.3613052368,0.3566368222,1,0.05557721853
0.5015231371,0.5517677665,1,0.07773794234
0.5167001486,0.5390550494,1,0.06300359964
0.6721731424,0.5151435733,1,0.06408956647
0.7192732096,0.5442281365,1,0.0629908368
0.4521669745,0.5456559062,1,0.06501977891
0.4617552459,0.5510373116,1,0.05621581897
0.5821672082,0.5768770576,1,0.0702245906
0.2977342606,0.2609069347,1,0.0225672964
0.4924592376,0.4830261767,1,0.05702402815
0.6452994347,0.6148332953,1,0.09408146143
0.5000148416,0.5742689967,1,0.07334572077
0.3616282344,0.4465366602,1,0.04152185842
0.5130484104,0.5873174071,1,0.05964015052
0.5468945503,0.5530874133,1,0.06301896274
0.5676260591,0.5352732539,1,0.07872407883
0.5858312845,0.5518840551,1,0.06446348876
0.5523900986,0.5664218068,1,0.061396081
0.5721116662,0.5433982611,1,0.06536222994
0.6536751986,0.539044559,1,0.05720975995
0.5268598199,0.4969592094,1,0.06410796195
0.5500047803,0.5502357483,1,0.06891083717
0.5256006122,0.5859299898,1,0.07050511986
0.5797331929,0.4660197198,1,0.07542990148
0.6987456679,0.573167026,1,0.06946799904
0.5312990546,0.5635247231,1,0.07509600371
0.6204813719,0.5482875109,1,0.05975886062
0.6518887877,0.5608724952,1,0.05342613906
0.2106187344,0.4153407514,1,0.1360366791
0.5221720338,0.5630866289,1,0.05377722159
0.5745083094,0.547324121,1,0.07679328322
0.2261636704,0.46979478,1,0.1005385816
0.2042123675,0.2256126404,1,0.02838383056
0.5426133275,0.6167075038,1,0.08863025904
0.5857085586,0.4985370338,1,0.06201571971
0.291793704,0.3549981713,1,0.03594905883
0.2556174397,0.2266218364,1,0.03005447984
0.4718846977,0.4514369667,1,0.08428859711
0.283470124,0.2974187434,1,0.03008477949
0.6820079088,0.603359282,1,0.07706688344
0.5719993114,0.5655792356,1,0.07220400125
0.5093383193,0.5675473809,1,0.05933744088
0.258782804,0.2413500696,1,0.03049097955
0.5984862447,0.5321415067,1,0.0489632003
0.5004729033,0.5114569664,1,0.0579393208
0.5413262248,0.579913795,1,0.07803431898
0.340300113,0.3698833287,1,0.1459539831
0.6564493179,0.560624361,1,0.0867664814
0.5752976537,0.5744278431,1,0.06335224211
0.6401795745,0.5262001157,1,0.06515712291
0.5838854313,0.5510030985,1,0.07039503008
0.548412621,0.5647261143,1,0.07425244153
0.488905549,0.5277162194,1,0.06975576282
0.3552261591,0.3963732421,1,0.05303258821
0.5844573379,0.5600203872,1,0.05363209918
0.4392458797,0.5691355467,1,0.0632898435
0.6769798994,0.5543059111,1,0.05773378164
0.3036070466,0.2298112512,1,0.02566904016
0.5661875606,0.5565968752,1,0.06586146355
0.4823868275,0.5225951672,1,0.06804319471
0.5393683314,0.3333536088,1,0.0489634797
0.5508892536,0.4997068942,1,0.05047658086
0.4944186807,0.5332138538,1,0.06202584133
0.5395418406,0.5071707964,1,0.05265479907
0.4955681562,0.5148233175,1,0.06327610463
0.2804725468,0.4000650048,1,0.07994171977
0.5403746367,0.5833735466,1,0.1255949736
0.5903656483,0.5032398701,1,0.06313078105
