,Target_Name,obsid,obs_chunk,RA_(J2000),Dec_(J2000),start_time,processing_date,xrt_exposure,uvot_exposure,bat_exposure,archive_date,Eclip_LONG,Eclip_LAT,GroupID,GroupSize
2620,AQLX-1,31766004,5.0,287.82731,0.58736,2010-07-19 17:06:00,"Jul 25, 2010",997.876,954.999,1022.0,"Jul 26, 2010",289.400155784,22.8340086197,230.0,280.0
2621,AQLX-1,31766031,7.0,287.82734,0.64527,2011-11-13 06:27:00,"Nov 19, 2011",639.444,634.15,641.0,"Nov 20, 2011",289.408494092,22.8914066413,230.0,280.0
2622,AQLX-1,31766002,5.0,287.82777,0.59031,2010-07-17 21:34:00,"Jul 23, 2010",999.12,977.716,1012.0,"Jul 24, 2010",289.401073449,22.8368719261,230.0,280.0
2623,AQLX-1,30796013,3.0,287.82809,0.61048,2007-06-02 16:25:00,"Jul 7, 2015",1983.255,1981.325,2016.0,"Jun 13, 2007",289.404310038,22.8568227738,230.0,280.0
2624,AQLX-1,33665044,13.0,287.82826,0.55859,2015-08-15 20:57:00,"Aug 25, 2015",995.395,994.198,1001.0,"Aug 26, 2015",289.397053385,22.8053652986,230.0,280.0
2625,AQLX-1,33665018,12.0,287.82841,0.58261,2015-03-27 15:43:00,"Apr 6, 2015",995.39,994.937,1002.0,"Apr 7, 2015",289.400657767,22.8291549145,230.0,280.0
2626,AQLX-1,33665027,12.0,287.82879,0.60484,2015-04-05 16:48:00,"Apr 15, 2015",922.681,921.845,929.0,"Apr 16, 2015",289.40425407,22.8511397093,230.0,280.0
2627,AQLX-1,30796023,3.0,287.83081,0.57351,2007-07-05 03:14:00,"Jul 16, 2015",2485.143,2483.534,2535.0,"Jul 16, 2007",289.401934047,22.8198175707,230.0,280.0
2628,AQLX-1,33665011,12.0,287.83115,0.57914,2015-03-20 01:50:00,"Mar 30, 2015",1007.931,1006.379,1013.0,"Mar 31, 2015",289.403106871,22.8253532823,230.0,280.0
2629,AQLX-1,30796029,3.0,287.83127,0.60488,2007-07-19 14:53:00,"Jul 17, 2015",3495.472,3612.156,3800.0,"Jul 30, 2007",289.40692726,22.8508515896,230.0,280.0
2630,AQLX-1,31766064,8.0,287.83155,0.55233,2012-08-06 12:02:00,"Aug 12, 2012",5018.067,5018.08,5044.0,"Aug 17, 2012",289.399693649,22.798725539,230.0,280.0
2631,AQLX-1,31766017,7.0,287.83157,0.59366,2011-10-16 15:50:00,"Oct 22, 2011",999.448,994.32,1001.0,"Oct 23, 2011",289.405640694,22.8396903999,230.0,280.0
2632,AQLX-1,31766058,8.0,287.83182,0.54341,2012-06-25 00:15:00,"Jul 5, 2012",4191.467,4188.791,4239.0,"Jul 2, 2012",289.398705525,22.789848056,230.0,280.0
2633,AQLX-1,33665010,12.0,287.83246,0.58114,2015-03-19 00:16:00,"Mar 29, 2015",997.901,996.637,1004.0,"Mar 30, 2015",289.404802414,22.8271625947,230.0,280.0
2634,AQLX-1,33665021,12.0,287.8331,0.59337,2015-03-30 02:54:00,"Apr 9, 2015",1028.058,1027.429,1035.0,"Apr 10, 2015",289.407244615,22.83920075,230.0,280.0
2635,AQLX-1,33665013,12.0,287.8341,0.5768,2015-03-22 17:45:00,"Apr 1, 2015",1005.423,1004.282,1011.0,"Apr 2, 2015",289.405943704,22.8226439306,230.0,280.0
2636,AQLX-1,33665023,12.0,287.83463,0.55973,2015-04-01 00:59:00,"Apr 11, 2015",1078.134,1076.78,1084.0,"Apr 12, 2015",289.404066075,22.8056536344,230.0,280.0
2637,AQLX-1,31766038,7.0,287.83495,0.61539,2011-11-26 20:41:00,"Dec 2, 2011",564.448,561.576,569.0,"Dec 3, 2011",289.412393314,22.8607829187,230.0,280.0
2638,AQLX-1,30796025,3.0,287.83647,0.58872,2007-07-07 13:11:00,"Jul 16, 2015",2185.181,2416.353,2485.0,"Jul 18, 2007",289.410201993,22.8341461024,230.0,280.0
2639,AQLX-1,31766016,7.0,287.83726,0.61566,2011-10-14 23:19:00,"Oct 20, 2011",999.444,994.287,1001.0,"Oct 21, 2011",289.414916819,22.8607451391,230.0,280.0
2640,AQLX-1,30796001,2.0,287.83737,0.61986,2006-07-31 21:43:00,"Apr 10, 2015",998.074,988.472,1012.0,"Aug 11, 2006",289.415637874,22.864893694,230.0,280.0
2641,AQLX-1,31766049,8.0,287.83758,0.58579,2012-05-08 15:11:00,"May 14, 2012",4789.858,3443.715,4820.0,"May 15, 2012",289.410975439,22.8310950381,230.0,280.0
2642,AQLX-1,31766003,5.0,287.83828,0.55236,2010-07-18 21:39:00,"Jul 24, 2010",998.954,976.435,1015.0,"Jul 25, 2010",289.406933923,22.7978659024,230.0,280.0
2643,AQLX-1,32888036,10.0,287.83901,0.56921,2014-07-21 22:15:00,"Jul 31, 2014",2763.615,2899.318,3002.0,"Aug 1, 2014",289.41013512,22.8144715391,230.0,280.0
2644,AQLX-1,30796012,3.0,287.83904,0.55949,2007-05-31 09:23:00,"Jul 7, 2015",1662.331,1661.69,1680.0,"Jun 11, 2007",289.408773443,22.80483291,230.0,280.0
2645,AQLX-1,32888037,10.0,287.83931,0.55756,2014-07-22 23:59:00,"Aug 2, 2014",2545.818,2592.627,2697.0,"Aug 2, 2014",289.408786994,22.8028841589,230.0,280.0
2646,AQLX-1,31766043,8.0,287.83946,0.57009,2012-04-02 06:44:00,"Apr 8, 2012",3890.108,3860.87,3750.0,"Apr 9, 2012",289.410745218,22.8152843307,230.0,280.0
2647,AQLX-1,31766053,8.0,287.83975,0.57666,2012-05-28 00:20:00,"Jun 3, 2012",1662.859,1658.093,1677.0,"Jun 4, 2012",289.411999413,22.8217583035,230.0,280.0
2648,AQLX-1,33665016,12.0,287.83983,0.58903,2015-03-24 23:59:00,"Apr 4, 2015",771.064,966.958,974.0,"Apr 4, 2015",289.413859974,22.8340091764,230.0,280.0
2649,AQLX-1,33665024,12.0,287.84058,0.58082,2015-04-02 16:54:00,"Apr 12, 2015",940.232,938.681,946.0,"Apr 13, 2015",289.413488719,22.8257720946,230.0,280.0
2650,AQLX-1,31766040,8.0,287.84215,0.59022,2012-03-15 02:03:00,"Mar 21, 2012",4835.292,4849.034,4879.0,"Mar 22, 2012",289.416525746,22.8348819109,230.0,280.0
2651,AQLX-1,30796028,3.0,287.84283,0.59631,2007-07-16 07:52:00,"Jul 16, 2015",1970.519,1968.119,2020.0,"Jul 27, 2007",289.418130964,22.8408285431,230.0,280.0
2652,AQLX-1,31766001,5.0,287.84346,0.54781,2010-07-16 21:29:00,"Jul 22, 2010",998.989,978.467,1017.0,"Jul 23, 2010",289.411850777,22.7926711215,230.0,280.0
2653,AQLX-1,30796007,2.0,287.84358,0.58689,2006-08-15 10:53:00,"Apr 9, 2015",887.973,873.034,900.0,"Aug 26, 2006",289.417585805,22.8313920656,230.0,280.0
2654,AQLX-1,30796022,3.0,287.84454,0.58455,2007-07-02 11:18:00,"Jul 16, 2015",2237.001,2237.134,2274.0,"Jul 13, 2007",289.418282437,22.828945706,230.0,280.0
2655,AQLX-1,33665022,12.0,287.84505,0.58549,2015-03-31 21:47:00,"Apr 10, 2015",1053.024,1051.228,1059.0,"Apr 11, 2015",289.418965776,22.8298099679,230.0,280.0
2656,AQLX-1,31766047,8.0,287.84533,0.57931,2012-04-26 16:01:00,"May 2, 2012",4767.85,4765.68,4802.0,"May 3, 2012",289.418380097,22.8236472368,230.0,280.0
2657,AQLX-1,31766046,8.0,287.84548,0.58696,2012-04-20 04:23:00,"Apr 26, 2012",5146.902,5146.284,5169.0,"Apr 27, 2012",289.419639156,22.8312102146,230.0,280.0
2658,AQLX-1,31766042,8.0,287.8463,0.57722,2012-03-27 04:52:00,"Apr 2, 2012",3510.358,3512.363,3534.0,"Apr 3, 2012",289.419123301,22.8214473372,230.0,280.0
2659,AQLX-1,30796020,3.0,287.84678,0.57217,2007-06-25 15:06:00,"Jul 7, 2015",1994.456,1993.604,2028.0,"Jul 6, 2007",289.418914846,22.8163782156,230.0,280.0
2660,AQLX-1,33665008,12.0,287.84744,0.59935,2015-03-17 08:02:00,"Mar 27, 2015",957.848,956.985,964.0,"Mar 28, 2015",289.423525339,22.8432320593,230.0,280.0
2661,AQLX-1,33665019,12.0,287.84838,0.58808,2015-03-27 23:56:00,"Apr 6, 2015",1251.129,1249.18,1263.0,"Apr 7, 2015",289.422918612,22.8319367754,230.0,280.0
2662,AQLX-1,33665028,12.0,287.84844,0.56855,2015-04-06 13:32:00,"Apr 16, 2015",958.253,958.154,966.0,"Apr 17, 2015",289.420180405,22.8125704473,230.0,280.0
2663,AQLX-1,33665007,12.0,287.84895,0.60845,2015-03-16 22:26:00,"Mar 26, 2015",1083.148,1081.711,1089.0,"Mar 27, 2015",289.426455812,22.8520523336,230.0,280.0
2664,AQLX-1,31766045,8.0,287.85004,0.58326,2012-04-15 00:46:00,"Apr 21, 2012",5144.174,5142.212,5165.0,"Apr 22, 2012",289.424011966,22.8269395623,230.0,280.0
2665,AQLX-1,33665029,12.0,287.8501,0.58527,2015-04-07 21:28:00,"Apr 17, 2015",1040.525,1040.007,1047.0,"Apr 18, 2015",289.424364991,22.828923947,230.0,280.0
2666,AQLX-1,31766044,8.0,287.85026,0.58588,2012-04-08 02:01:00,"Apr 14, 2012",5183.113,5181.103,5205.0,"Apr 15, 2012",289.424624612,22.8295074136,230.0,280.0
2667,AQLX-1,33665012,12.0,287.85257,0.58709,2015-03-21 00:10:00,"Mar 31, 2015",831.059,1015.867,1024.0,"Apr 1, 2015",289.427282494,22.8304012066,230.0,280.0
2669,AQLX-1,30796027,3.0,287.85608,0.58821,2007-07-12 13:35:00,"Jul 16, 2015",2448.503,2443.362,2497.0,"Jul 23, 2007",289.431217969,22.8310468945,230.0,280.0
2670,AQLX-1,31766050,8.0,287.8564,0.58103,2012-05-14 20:08:00,"May 20, 2012",3416.968,3417.634,3432.0,"May 21, 2012",289.430531184,22.8238877216,230.0,280.0
2671,AQLX-1,31766057,8.0,287.857,0.57175,2012-06-19 12:42:00,"Jun 26, 2012",5024.073,5021.478,5044.0,"Jun 26, 2012",289.429844069,22.8146099131,230.0,280.0
2672,AQLX-1,33665006,12.0,287.85716,0.58847,2015-03-14 08:09:00,"Mar 24, 2015",964.571,962.027,969.0,"Mar 25, 2015",289.432416742,22.8311616818,230.0,280.0
2673,AQLX-1,31766054,8.0,287.85915,0.52386,2012-06-01 00:46:00,"Jun 7, 2012",4720.161,4715.79,4777.0,"Jun 8, 2012",289.425282472,22.7668564938,230.0,280.0
2674,AQLX-1,32888029,10.0,287.85956,0.52459,2014-07-08 02:47:00,"Jul 18, 2014",2942.161,2873.171,2953.0,"Jul 19, 2014",289.425827934,22.7675258741,230.0,280.0
2675,AQLX-1,30796015,3.0,287.85961,0.60963,2007-06-07 11:43:00,"Jun 30, 2015",1383.494,1375.828,1463.0,"Jun 18, 2007",289.438090827,22.8518112302,230.0,280.0
2676,AQLX-1,31766041,8.0,287.8599,0.59002,2012-03-21 01:02:00,"Mar 27, 2012",5134.856,5207.968,5236.0,"Mar 28, 2012",289.43558596,22.8323354285,230.0,280.0
2677,AQLX-1,31766051,8.0,287.86299,0.5256,2012-05-20 01:23:00,"May 26, 2012",4920.867,4919.181,4941.0,"May 27, 2012",289.429659851,22.7680731791,230.0,280.0
2678,AQLX-1,33665025,12.0,287.86321,0.58358,2015-04-03 02:41:00,"Apr 13, 2015",965.305,963.88,949.0,"Apr 14, 2015",289.438220542,22.8255139809,230.0,280.0
2679,AQLX-1,33665026,12.0,287.8637,0.58665,2015-04-04 16:49:00,"Apr 14, 2015",955.276,953.653,961.0,"Apr 15, 2015",289.439188435,22.8284920902,230.0,280.0
2680,AQLX-1,31766048,8.0,287.86398,0.56141,2012-05-02 13:12:00,"May 8, 2012",5187.245,5185.052,5216.0,"May 9, 2012",289.435864655,22.8034371531,230.0,280.0
2681,AQLX-1,30796002,2.0,287.86548,0.57928,2006-08-03 07:39:00,"Apr 10, 2015",953.193,938.162,967.0,"Aug 14, 2006",289.440043933,22.8209513241,230.0,280.0
2682,AQLX-1,33665015,12.0,287.86548,0.58998,2015-03-24 01:41:00,"Apr 3, 2015",990.381,989.598,996.0,"Apr 4, 2015",289.441580987,22.8315571124,230.0,280.0
2683,AQLX-1,31766052,8.0,287.86574,0.53474,2012-05-26 13:02:00,"Jun 1, 2012",3006.334,3003.227,3026.0,"Jun 2, 2012",289.433927817,22.7767688234,230.0,280.0
2684,AQLX-1,35323010,9.0,287.86603,0.52574,2013-06-16 13:04:00,"Jun 26, 2013",1539.749,1537.647,1544.0,"Jun 27, 2013",289.432947706,22.7678096725,230.0,280.0
2685,AQLX-1,30796230,3.0,287.86798,0.60832,2007-07-23 09:52:00,"Jul 17, 2015",2160.78,2157.686,2215.0,"Aug 3, 2007",289.446904927,22.8494045495,230.0,280.0
2686,AQLX-1,33665030,13.0,287.8702,0.56756,2015-06-29 12:59:00,"Jul 9, 2015",626.808,625.114,641.0,"Jul 10, 2015",289.443435705,22.8087095852,230.0,280.0
2687,AQLX-1,35323002,1.0,287.8704,0.57981,2006-03-14 00:55:00,"Feb 7, 2015",2488.541,2457.087,2579.0,"Mar 25, 2006",289.445410636,22.8208252248,230.0,280.0
2688,AQLX-1,33665009,12.0,287.87174,0.57984,2015-03-18 00:14:00,"Mar 28, 2015",1025.481,1024.02,1031.0,"Mar 29, 2015",289.446855864,22.8206774882,230.0,280.0
2689,AQLX-1,31766055,8.0,287.87703,0.52343,2012-06-08 17:03:00,"Jun 14, 2012",4789.792,4786.124,4816.0,"Jun 15, 2012",289.444439937,22.7640637929,230.0,280.0
2690,AQLX-1,32888027,10.0,287.87804,0.57894,2014-07-06 12:21:00,"Jul 16, 2014",1099.26,1095.062,1102.0,"Jul 17, 2014",289.453500926,22.8189509247,230.0,280.0
2691,AQLX-1,30796018,3.0,287.89808,0.62357,2007-06-18 21:28:00,"Jul 7, 2015",981.314,980.727,1016.0,"Jun 29, 2007",289.481472949,22.8605303619,230.0,280.0
2692,AQLX-1,30796017,3.0,287.89968,0.59843,2007-06-14 01:31:00,"Jul 2, 2015",1712.292,1707.157,1783.0,"Jun 25, 2007",289.479574676,22.8354002701,230.0,280.0
2693,AQLX-1,30796011,3.0,287.90725,0.58994,2007-05-30 17:22:00,"Jun 30, 2015",530.053,0.0,585.0,"Jun 10, 2007",289.486492935,22.8259810508,230.0,280.0
2694,AQLX-1,30796016,3.0,287.90876,0.61328,2007-06-10 14:07:00,"Jun 30, 2015",2015.64,2012.736,2065.0,"Jun 21, 2007",289.491477854,22.8489141846,230.0,280.0
2701,SAA-COLD-54-06,74807003,1.0,289.99776,0.02303,2008-03-28 07:11:00,"Sep 15, 2015",44.19,0.0,334.0,"Apr 8, 2008",291.639756125,21.9725490443,231.0,12.0
2702,SAA-COLD-54-06,74807002,1.0,290.01267,0.01359,2008-03-27 07:05:00,"Sep 15, 2015",109.358,0.0,435.0,"Apr 7, 2008",291.654165683,21.9610234104,231.0,12.0
2708,V850AQL,90511002,1.0,290.895,0.60755,2010-06-18 23:22:00,"Jun 24, 2010",5630.388,5622.364,5684.0,"Jun 25, 2010",292.692548145,22.4157962009,232.0,10.0
2709,V850AQL,90511001,1.0,290.8985,0.60711,2010-05-30 10:54:00,"Jun 5, 2010",4158.005,4149.679,4312.0,"Jun 6, 2010",292.696216087,22.4148242722,232.0,10.0
2710,V850AQL,91479007,3.0,290.90329,0.64072,2014-03-05 21:07:00,"Mar 15, 2014",697.024,697.17,704.0,"Mar 16, 2014",292.706918721,22.4473004756,232.0,10.0
2711,V850AQL,91479003,2.0,290.90413,0.6439,2013-03-05 03:14:00,"Mar 15, 2013",2306.649,2299.007,2322.0,"Mar 16, 2013",292.708345122,22.45031374,232.0,10.0
2712,V850AQL,91479008,3.0,290.9065,0.63988,2014-03-09 10:06:00,"Mar 19, 2014",3286.696,3315.205,3241.0,"Mar 20, 2014",292.710210875,22.4459775057,232.0,10.0
2713,V850AQL,91479005,2.0,290.91188,0.66259,2013-03-26 18:10:00,"Apr 5, 2013",965.304,964.63,972.0,"Apr 6, 2013",292.719737608,22.4675916261,232.0,10.0
2714,V850AQL,91479001,2.0,290.92635,0.66054,2013-02-28 07:51:00,"Mar 10, 2013",533.042,532.36,540.0,"Mar 11, 2013",292.734867907,22.4633421984,232.0,10.0
2715,V850AQL,91479004,2.0,290.93115,0.64363,2013-03-06 09:41:00,"Mar 16, 2013",749.677,748.904,756.0,"Mar 17, 2013",292.737186494,22.4458953626,232.0,10.0
2716,V850AQL,91479002,2.0,290.94307,0.65284,2013-03-01 15:55:00,"Mar 11, 2013",280.91,279.32,286.0,"Mar 12, 2013",292.751462271,22.4531626168,232.0,10.0
2718,SAA-COLD-33-04,68606004,1.0,294.97769,0.02694,2005-12-05 16:08:00,"Jan 28, 2015",281.654,0.0,651.0,"Dec 16, 2005",296.923499926,21.1619488505,233.0,12.0
2719,SAA-COLD-33-04,68606001,1.0,294.97823,-0.00209,2005-12-03 20:57:00,"Jan 28, 2015",207.787,0.0,179.0,"Dec 14, 2005",296.918463677,21.1332962777,233.0,12.0
2720,SAA-COLD-33-04,68606002,1.0,294.98112,0.02559,2005-12-05 12:49:00,"Jan 28, 2015",1038.342,0.0,1924.0,"Dec 16, 2005",296.926857026,21.160003107,233.0,12.0
2721,SAA-COLD-33-04,68606005,1.0,294.98221,0.02072,2005-12-05 17:45:00,"Jan 28, 2015",264.162,0.0,374.0,"Dec 16, 2005",296.927066026,21.1550164226,233.0,12.0
2722,SAA-COLD-33-04,68606006,1.0,294.98368,0.02904,2005-12-05 19:28:00,"Jan 28, 2015",203.987,0.0,175.0,"Dec 16, 2005",296.930223668,21.1629354933,233.0,12.0
2723,SAA-COLD-338-04,75288006,1.0,294.986,0.0335,2014-04-03 08:04:00,"Apr 13, 2014",86.305,0.0,414.0,"Apr 14, 2014",296.933532435,21.1669045285,233.0,12.0
2724,SAA-COLD-33-04,68606003,1.0,294.98873,0.02116,2005-12-05 14:27:00,"Jan 28, 2015",76.896,0.0,616.0,"Dec 16, 2005",296.934027767,21.1542745974,233.0,12.0
2725,SAA-COLD-338-04,75288005,1.0,294.99515,-0.00387,2014-03-30 06:27:00,"Apr 9, 2014",67.11,0.0,801.0,"Apr 10, 2014",296.935962911,21.1284974836,233.0,12.0
2729,IGRJ19552+0044,32327001,1.0,298.81022,0.76778,2012-03-29 16:06:00,"Apr 4, 2012",302.326,295.925,308.0,"Apr 5, 2012",301.109047355,21.1495471847,234.0,6.0
2730,IGRJ19552+0044,32327003,1.0,298.81243,0.75668,2012-04-20 01:30:00,"Apr 26, 2012",1212.832,1228.869,1257.0,"Apr 27, 2012",301.108919944,21.1382299861,234.0,6.0
2731,IGRJ19552+0044,32327005,1.0,298.82092,0.75413,2012-05-01 10:14:00,"May 7, 2012",990.368,974.516,1002.0,"May 8, 2012",301.117265142,21.1339893773,234.0,6.0
2732,IGRJ19552+0044,32327002,1.0,298.82322,0.75403,2012-04-06 16:36:00,"Apr 12, 2012",1813.123,1796.457,1826.0,"Apr 13, 2012",301.11965606,21.1334186751,234.0,6.0
2733,IGRJ19552+0044,32327006,1.0,298.84371,0.76086,2012-05-03 08:43:00,"May 9, 2012",897.035,883.902,909.0,"May 10, 2012",301.142658216,21.135888922,234.0,6.0
2734,IGRJ19552+0044,32327004,1.0,298.85053,0.76006,2012-04-27 13:10:00,"May 3, 2012",599.71,596.23,610.0,"May 4, 2012",301.149636487,21.1337028834,234.0,6.0
2737,SAA-COLD-341-04,75369004,1.0,299.98463,0.07156,2013-12-07 16:33:00,"Dec 17, 2013",37.201,0.0,992.0,"Dec 18, 2013",302.181407622,20.2235607613,235.0,8.0
2739,SAA-COLD-341-04,75369005,1.0,300.00642,0.03083,2013-12-09 14:55:00,"Dec 19, 2013",53.214,0.0,898.0,"Dec 20, 2013",302.194902396,20.1791384275,235.0,8.0
2742,SAA-COLD-341-04,75369006,1.0,300.02838,0.06061,2013-12-10 14:55:00,"Dec 20, 2013",33.999,0.0,1096.0,"Dec 21, 2013",302.22449583,20.203585345,235.0,8.0
2744,SWIFTJ2008.4+00,41786005,1.0,302.08259,0.32186,2011-06-23 23:59:00,"Jun 30, 2011",4133.125,4230.209,4374.0,"Jun 30, 2011",304.41995801,20.0096611633,236.0,5.0
2745,SWIFTJ2008.4+00,41786003,1.0,302.09428,0.33769,2011-06-15 05:47:00,"Jun 21, 2011",416.284,415.191,433.0,"Jun 22, 2011",304.435869552,20.0224566839,236.0,5.0
2747,SWIFTJ2008.4+00,41786004,1.0,302.1058,0.33638,2011-06-20 17:41:00,"Jun 26, 2011",1210.443,1210.245,1212.0,"Jun 27, 2011",304.447502294,20.0185886238,236.0,5.0
2748,ASASSN-15HY,33804002,1.0,302.4382,-0.73122,2015-05-27 21:01:00,"Jun 6, 2015",233.024,0.0,300.0,"Jun 7, 2015",304.535916905,18.9035523482,237.0,37.0
2749,ASASSN-15HY,33804004,1.0,302.44568,-0.72417,2015-05-30 11:05:00,"Jun 9, 2015",1444.191,1399.516,1267.0,"Jun 10, 2015",304.545299921,18.9087336455,237.0,37.0
2750,ASASSN-15HY,33804013,1.0,302.44664,-0.73536,2015-06-19 01:53:00,"Jun 29, 2015",713.176,689.812,721.0,"Jun 30, 2015",304.543620321,18.8976155288,237.0,37.0
2751,ASASSN-15HY,33804001,1.0,302.45047,-0.72493,2015-05-27 21:06:00,"Jun 6, 2015",638.002,614.678,600.0,"Jun 7, 2015",304.550050988,18.9069127672,237.0,37.0
2752,ASASSN-15HY,33804006,1.0,302.45052,-0.72888,2015-06-02 01:40:00,"Jun 12, 2015",1336.172,1287.629,1160.0,"Jun 13, 2015",304.549160519,18.9030533238,237.0,37.0
2753,ASASSN-15HY,33804003,1.0,302.45617,-0.73398,2015-05-30 11:00:00,"Jun 9, 2015",368.555,0.0,600.0,"Jun 10, 2015",304.553761823,18.8968101817,237.0,37.0
2754,ASASSN-15HY,33804008,1.0,302.45716,-0.71339,2015-06-08 02:38:00,"Jun 18, 2015",2185.708,2133.05,2196.0,"Jun 19, 2015",304.559692226,18.9166457884,237.0,37.0
2755,ASASSN-15HY,33762012,1.0,302.4676,-0.72625,2015-05-07 00:58:00,"May 17, 2015",421.253,419.516,600.0,"May 18, 2015",304.56737435,18.9017616093,237.0,37.0
2756,ASASSN-15HY,33762008,1.0,302.47107,-0.73601,2015-05-05 20:33:00,"May 15, 2015",335.959,332.62,600.0,"May 16, 2015",304.56861865,18.8914702982,237.0,37.0
2757,ASASSN-15HY,33804005,1.0,302.47354,-0.73321,2015-06-02 01:35:00,"Jun 12, 2015",366.284,0.0,600.0,"Jun 13, 2015",304.571829716,18.8936405306,237.0,37.0
2758,ASASSN-15HY,33762004,1.0,302.47536,-0.73019,2015-05-02 18:52:00,"May 12, 2015",225.648,223.946,300.0,"May 13, 2015",304.574424142,18.8961718105,237.0,37.0
2759,ASASSN-15HY,33762006,1.0,302.47595,-0.71453,2015-05-04 20:14:00,"May 14, 2015",112.819,110.925,300.0,"May 15, 2015",304.578768575,18.9112943183,237.0,37.0
2760,ASASSN-15HY,33762003,1.0,302.48089,-0.7278,2015-04-29 14:18:00,"May 9, 2015",1478.207,1458.133,1335.0,"May 10, 2015",304.580688105,18.8972516922,237.0,37.0
2761,ASASSN-15HY,33762011,1.0,302.48206,-0.72637,2015-05-06 15:35:00,"May 16, 2015",1478.198,1452.561,1411.0,"May 17, 2015",304.582234012,18.8983806484,237.0,37.0
2762,ASASSN-15HY,33762025,1.0,302.48213,-0.72579,2015-05-15 21:42:00,"May 25, 2015",877.549,853.364,868.0,"May 26, 2015",304.582444495,18.8989298203,237.0,37.0
2763,ASASSN-15HY,33762021,1.0,302.4822,-0.72731,2015-05-13 21:30:00,"May 23, 2015",1478.014,1452.903,1291.0,"May 24, 2015",304.582153813,18.8974332908,237.0,37.0
2764,ASASSN-15HY,33762023,1.0,302.4824,-0.72418,2015-05-14 04:15:00,"May 24, 2015",1575.75,1525.543,1378.0,"May 25, 2015",304.583106743,18.9004373217,237.0,37.0
2765,ASASSN-15HY,33762015,1.0,302.4826,-0.73068,2015-05-08 18:34:00,"May 18, 2015",1777.674,1752.977,1536.0,"May 19, 2015",304.581761393,18.8940600218,237.0,37.0
2766,ASASSN-15HY,33762017,1.0,302.48279,-0.72711,2015-05-11 15:23:00,"May 21, 2015",1576.095,1525.985,1258.0,"May 22, 2015",304.582808997,18.8974948928,237.0,37.0
2767,ASASSN-15HY,33762019,1.0,302.48337,-0.72545,2015-05-12 18:21:00,"May 22, 2015",1777.673,1752.878,1554.0,"May 23, 2015",304.583802355,18.8989811172,237.0,37.0
2768,ASASSN-15HY,33804010,1.0,302.48415,-0.73402,2015-06-11 16:55:00,"Jun 21, 2015",1903.026,969.286,1914.0,"Jun 22, 2015",304.582560125,18.890456321,237.0,37.0
2769,ASASSN-15HY,33762018,1.0,302.48454,-0.73159,2015-05-12 18:13:00,"May 22, 2015",348.199,345.099,600.0,"May 23, 2015",304.583541581,18.8927355324,237.0,37.0
2770,ASASSN-15HY,33804014,1.0,302.48482,-0.71268,2015-06-23 11:17:00,"Jul 3, 2015",1918.835,1844.527,1493.0,"Jul 4, 2015",304.588343386,18.9110938688,237.0,37.0
2771,ASASSN-15HY,33762007,1.0,302.48519,-0.72861,2015-05-04 20:19:00,"May 14, 2015",1478.011,1452.969,1319.0,"May 15, 2015",304.584922015,18.8954918012,237.0,37.0
2772,ASASSN-15HY,33762005,1.0,302.48559,-0.72576,2015-05-02 18:57:00,"May 12, 2015",1478.007,1451.822,1431.0,"May 13, 2015",304.586014069,18.8981778686,237.0,37.0
2773,ASASSN-15HY,33762013,1.0,302.48719,-0.72532,2015-05-07 01:06:00,"May 17, 2015",1478.03,1451.425,1327.0,"May 18, 2015",304.587766436,18.8982452241,237.0,37.0
2774,ASASSN-15HY,33762020,1.0,302.48736,-0.72167,2015-05-13 21:22:00,"May 23, 2015",386.116,382.864,600.0,"May 24, 2015",304.588812709,18.9017625577,237.0,37.0
2775,ASASSN-15HY,33762009,1.0,302.48835,-0.72428,2015-05-05 20:38:00,"May 15, 2015",1455.548,1407.215,1247.0,"May 16, 2015",304.589209,18.8989964014,237.0,37.0
2776,ASASSN-15HY,33762014,1.0,302.48866,-0.70608,2015-05-08 18:26:00,"May 18, 2015",330.956,329.299,600.0,"May 19, 2015",304.593872997,18.9166561489,237.0,37.0
2777,ASASSN-15HY,33762024,1.0,302.48964,-0.7299,2015-05-15 21:36:00,"May 25, 2015",260.75,260.333,300.0,"May 26, 2015",304.589195681,18.8932302845,237.0,37.0
2778,ASASSN-15HY,33804009,1.0,302.49001,-0.75577,2015-06-10 07:32:00,"Jun 20, 2015",1603.986,1531.998,1621.0,"Jun 21, 2015",304.583402529,18.8679449376,237.0,37.0
2779,ASASSN-15HY,33804011,1.0,302.49073,-0.76991,2015-06-14 07:06:00,"Jun 24, 2015",1895.513,1845.344,1908.0,"Jun 25, 2015",304.580769811,18.8540075904,237.0,37.0
2780,ASASSN-15HY,33762010,1.0,302.49634,-0.7243,2015-05-06 15:30:00,"May 16, 2015",205.59,202.609,300.0,"May 17, 2015",304.597430575,18.8971724533,237.0,37.0
2781,ASASSN-15HY,33762016,1.0,302.49664,-0.72762,2015-05-11 15:20:00,"May 21, 2015",225.638,223.472,600.0,"May 22, 2015",304.596946821,18.8938705192,237.0,37.0
2782,ASASSN-15HY,33762022,1.0,302.50393,-0.71689,2015-05-14 04:10:00,"May 24, 2015",346.064,343.653,600.0,"May 25, 2015",304.607014463,18.9026764569,237.0,37.0
2783,ASASSN-15HY,33804012,1.0,302.5094,-0.77923,2015-06-17 18:09:00,"Jun 27, 2015",2108.629,2056.426,1044.0,"Jun 28, 2015",304.597762123,18.8407124003,237.0,37.0
